Geography,Unemployment rate,Year,RegionName,State
0500000US27137,4.5,2015,St. Louis County,Minnesota
0500000US27139,2.9,2015,Scott County,Minnesota
0500000US27141,4.6,2015,Sherburne County,Minnesota
0500000US27145,3.6,2015,Stearns County,Minnesota
0500000US27163,2.3,2015,Washington County,Minnesota
0500000US27171,4.4,2015,Wright County,Minnesota
0500000US28033,7.2,2015,DeSoto County,Mississippi
0500000US28035,12.2,2015,Forrest County,Mississippi
0500000US28047,10.4,2015,Harrison County,Mississippi
0500000US28049,7.4,2015,Hinds County,Mississippi
0500000US28059,6.3,2015,Jackson County,Mississippi
0500000US28067,5.8,2015,Jones County,Mississippi
0500000US28075,6.3,2015,Lauderdale County,Mississippi
0500000US28081,6.7,2015,Lee County,Mississippi
0500000US28089,5.0,2015,Madison County,Mississippi
0500000US28121,4.4,2015,Rankin County,Mississippi
0500000US29019,3.9,2015,Boone County,Missouri
0500000US29021,5.3,2015,Buchanan County,Missouri
0500000US29031,2.0,2015,Cape Girardeau County,Missouri
0500000US29037,3.0,2015,Cass County,Missouri
0500000US29043,6.0,2015,Christian County,Missouri
0500000US29047,4.1,2015,Clay County,Missouri
0500000US29051,5.2,2015,Cole County,Missouri
0500000US29071,4.7,2015,Franklin County,Missouri
0500000US29077,3.7,2015,Greene County,Missouri
0500000US29095,4.6,2015,Jackson County,Missouri
0500000US29097,3.1,2015,Jasper County,Missouri
0500000US29099,6.0,2015,Jefferson County,Missouri
0500000US29165,3.5,2015,Platte County,Missouri
0500000US29183,3.1,2015,St. Charles County,Missouri
0500000US29187,8.6,2015,St. Francois County,Missouri
0500000US29189,4.7,2015,St. Louis County,Missouri
0500000US29510,8.9,2015,St. Louis city,Missouri
0500000US30013,3.6,2015,Cascade County,Montana
0500000US30029,3.3,2015,Flathead County,Montana
0500000US30031,4.9,2015,Gallatin County,Montana
0500000US30049,2.7,2015,Lewis and Clark County,Montana
0500000US30063,4.4,2015,Missoula County,Montana
0500000US30111,2.9,2015,Yellowstone County,Montana
0500000US31055,3.2,2015,Douglas County,Nebraska
0500000US31109,2.6,2015,Lancaster County,Nebraska
0500000US31153,1.9,2015,Sarpy County,Nebraska
0500000US32003,8.0,2015,Clark County,Nevada
0500000US32031,6.6,2015,Washoe County,Nevada
0500000US33005,3.0,2015,Cheshire County,New Hampshire
0500000US33009,2.7,2015,Grafton County,New Hampshire
0500000US33011,3.9,2015,Hillsborough County,New Hampshire
0500000US33013,4.0,2015,Merrimack County,New Hampshire
0500000US33015,4.1,2015,Rockingham County,New Hampshire
0500000US33017,3.9,2015,Strafford County,New Hampshire
0500000US34001,9.4,2015,Atlantic County,New Jersey
0500000US34003,4.4,2015,Bergen County,New Jersey
0500000US34005,7.7,2015,Burlington County,New Jersey
0500000US34007,7.1,2015,Camden County,New Jersey
0500000US34009,8.6,2015,Cape May County,New Jersey
0500000US34011,5.5,2015,Cumberland County,New Jersey
0500000US34013,9.8,2015,Essex County,New Jersey
0500000US34015,7.0,2015,Gloucester County,New Jersey
0500000US34017,6.9,2015,Hudson County,New Jersey
0500000US34019,4.1,2015,Hunterdon County,New Jersey
0500000US34021,6.9,2015,Mercer County,New Jersey
0500000US34023,5.2,2015,Middlesex County,New Jersey
0500000US34025,5.4,2015,Monmouth County,New Jersey
0500000US34027,4.8,2015,Morris County,New Jersey
0500000US34029,5.0,2015,Ocean County,New Jersey
0500000US34031,4.6,2015,Passaic County,New Jersey
0500000US34033,5.8,2015,Salem County,New Jersey
0500000US34035,4.9,2015,Somerset County,New Jersey
0500000US34037,5.0,2015,Sussex County,New Jersey
0500000US34039,6.7,2015,Union County,New Jersey
0500000US34041,6.3,2015,Warren County,New Jersey
0500000US35001,6.2,2015,Bernalillo County,New Mexico
0500000US35005,N,2015,Chaves County,New Mexico
0500000US35013,7.1,2015,Doña Ana County,New Mexico
0500000US35025,6.7,2015,Lea County,New Mexico
0500000US35031,16.5,2015,McKinley County,New Mexico
0500000US35035,8.1,2015,Otero County,New Mexico
0500000US35043,7.2,2015,Sandoval County,New Mexico
0500000US35045,8.1,2015,San Juan County,New Mexico
0500000US35049,4.6,2015,Santa Fe County,New Mexico
0500000US35061,7.8,2015,Valencia County,New Mexico
0500000US36001,4.8,2015,Albany County,New York
0500000US36005,10.0,2015,Bronx County,New York
0500000US36007,7.0,2015,Broome County,New York
0500000US36009,5.5,2015,Cattaraugus County,New York
0500000US36011,4.7,2015,Cayuga County,New York
0500000US36013,6.1,2015,Chautauqua County,New York
0500000US36015,4.4,2015,Chemung County,New York
0500000US36019,6.6,2015,Clinton County,New York
0500000US36027,7.0,2015,Dutchess County,New York
0500000US36029,4.5,2015,Erie County,New York
0500000US36045,7.0,2015,Jefferson County,New York
0500000US36047,7.4,2015,Kings County,New York
0500000US36051,3.4,2015,Livingston County,New York
0500000US36053,5.7,2015,Madison County,New York
0500000US36055,5.9,2015,Monroe County,New York
0500000US36059,4.6,2015,Nassau County,New York
0500000US36061,5.9,2015,New York County,New York
0500000US36063,6.3,2015,Niagara County,New York
0500000US36065,6.2,2015,Oneida County,New York
0500000US36067,5.2,2015,Onondaga County,New York
0500000US36069,4.3,2015,Ontario County,New York
0500000US36071,4.6,2015,Orange County,New York
0500000US36075,7.2,2015,Oswego County,New York
0500000US36079,4.8,2015,Putnam County,New York
0500000US36081,6.5,2015,Queens County,New York
0500000US36083,5.3,2015,Rensselaer County,New York
0500000US36085,5.0,2015,Richmond County,New York
0500000US36087,6.0,2015,Rockland County,New York
0500000US36089,7.1,2015,St. Lawrence County,New York
0500000US36091,4.9,2015,Saratoga County,New York
0500000US36093,4.4,2015,Schenectady County,New York
0500000US36101,7.4,2015,Steuben County,New York
0500000US36103,4.7,2015,Suffolk County,New York
0500000US36105,7.9,2015,Sullivan County,New York
0500000US36109,3.4,2015,Tompkins County,New York
0500000US36111,5.6,2015,Ulster County,New York
0500000US36113,3.6,2015,Warren County,New York
0500000US36117,8.3,2015,Wayne County,New York
0500000US36119,5.6,2015,Westchester County,New York
0500000US37001,6.8,2015,Alamance County,North Carolina
0500000US37019,4.4,2015,Brunswick County,North Carolina
0500000US37021,5.7,2015,Buncombe County,North Carolina
0500000US37023,7.2,2015,Burke County,North Carolina
0500000US37025,3.9,2015,Cabarrus County,North Carolina
0500000US37027,6.2,2015,Caldwell County,North Carolina
0500000US37031,7.2,2015,Carteret County,North Carolina
0500000US37035,6.2,2015,Catawba County,North Carolina
0500000US37037,4.2,2015,Chatham County,North Carolina
0500000US37045,11.3,2015,Cleveland County,North Carolina
0500000US37049,6.0,2015,Craven County,North Carolina
0500000US37051,9.5,2015,Cumberland County,North Carolina
0500000US37057,7.9,2015,Davidson County,North Carolina
0500000US37063,4.9,2015,Durham County,North Carolina
0500000US37067,7.0,2015,Forsyth County,North Carolina
0500000US37071,7.5,2015,Gaston County,North Carolina
0500000US37081,4.9,2015,Guilford County,North Carolina
0500000US37085,6.3,2015,Harnett County,North Carolina
0500000US37089,1.8,2015,Henderson County,North Carolina
0500000US37097,7.0,2015,Iredell County,North Carolina
0500000US37101,5.0,2015,Johnston County,North Carolina
0500000US37109,6.3,2015,Lincoln County,North Carolina
0500000US37119,6.4,2015,Mecklenburg County,North Carolina
0500000US37125,6.7,2015,Moore County,North Carolina
0500000US37127,4.5,2015,Nash County,North Carolina
0500000US37129,5.9,2015,New Hanover County,North Carolina
0500000US37133,8.9,2015,Onslow County,North Carolina
0500000US37135,4.0,2015,Orange County,North Carolina
0500000US37147,9.4,2015,Pitt County,North Carolina
0500000US37151,4.6,2015,Randolph County,North Carolina
0500000US37155,9.1,2015,Robeson County,North Carolina
0500000US37157,6.0,2015,Rockingham County,North Carolina
0500000US37159,8.1,2015,Rowan County,North Carolina
0500000US37161,5.5,2015,Rutherford County,North Carolina
0500000US37171,4.4,2015,Surry County,North Carolina
0500000US37179,4.9,2015,Union County,North Carolina
0500000US37183,4.6,2015,Wake County,North Carolina
0500000US37191,7.6,2015,Wayne County,North Carolina
0500000US37193,5.3,2015,Wilkes County,North Carolina
0500000US37195,5.5,2015,Wilson County,North Carolina
0500000US38015,1.7,2015,Burleigh County,North Dakota
0500000US38017,2.1,2015,Cass County,North Dakota
0500000US38035,1.3,2015,Grand Forks County,North Dakota
0500000US38101,4.0,2015,Ward County,North Dakota
0500000US39003,5.3,2015,Allen County,Ohio
0500000US39007,7.5,2015,Ashtabula County,Ohio
0500000US39009,7.6,2015,Athens County,Ohio
0500000US39013,6.1,2015,Belmont County,Ohio
0500000US39017,4.8,2015,Butler County,Ohio
0500000US39023,7.0,2015,Clark County,Ohio
0500000US39025,3.9,2015,Clermont County,Ohio
0500000US39029,8.4,2015,Columbiana County,Ohio
0500000US39035,8.9,2015,Cuyahoga County,Ohio
0500000US39041,2.4,2015,Delaware County,Ohio
0500000US39043,4.7,2015,Erie County,Ohio
0500000US39045,4.2,2015,Fairfield County,Ohio
0500000US39049,5.3,2015,Franklin County,Ohio
0500000US39055,2.6,2015,Geauga County,Ohio
0500000US39057,7.2,2015,Greene County,Ohio
0500000US39061,6.1,2015,Hamilton County,Ohio
0500000US39063,4.1,2015,Hancock County,Ohio
0500000US39081,7.0,2015,Jefferson County,Ohio
0500000US39085,3.3,2015,Lake County,Ohio
0500000US39089,7.2,2015,Licking County,Ohio
0500000US39093,6.5,2015,Lorain County,Ohio
0500000US39095,7.1,2015,Lucas County,Ohio
0500000US39099,8.3,2015,Mahoning County,Ohio
0500000US39101,9.2,2015,Marion County,Ohio
0500000US39103,3.1,2015,Medina County,Ohio
0500000US39109,4.4,2015,Miami County,Ohio
0500000US39113,6.8,2015,Montgomery County,Ohio
0500000US39119,5.8,2015,Muskingum County,Ohio
0500000US39133,5.6,2015,Portage County,Ohio
0500000US39139,5.7,2015,Richland County,Ohio
0500000US39141,4.1,2015,Ross County,Ohio
0500000US39145,10.2,2015,Scioto County,Ohio
0500000US39151,5.6,2015,Stark County,Ohio
0500000US39153,5.5,2015,Summit County,Ohio
0500000US39155,5.2,2015,Trumbull County,Ohio
0500000US39157,3.6,2015,Tuscarawas County,Ohio
0500000US39165,2.9,2015,Warren County,Ohio
0500000US39169,3.0,2015,Wayne County,Ohio
0500000US39173,4.1,2015,Wood County,Ohio
0500000US40017,3.6,2015,Canadian County,Oklahoma
0500000US40027,4.2,2015,Cleveland County,Oklahoma
0500000US40031,5.7,2015,Comanche County,Oklahoma
0500000US40037,3.0,2015,Creek County,Oklahoma
0500000US40101,6.0,2015,Muskogee County,Oklahoma
0500000US40109,4.2,2015,Oklahoma County,Oklahoma
0500000US40119,2.4,2015,Payne County,Oklahoma
0500000US40125,5.9,2015,Pottawatomie County,Oklahoma
0500000US40131,4.7,2015,Rogers County,Oklahoma
0500000US40143,5.0,2015,Tulsa County,Oklahoma
0500000US40145,5.7,2015,Wagoner County,Oklahoma
0500000US41003,6.7,2015,Benton County,Oregon
0500000US41005,4.6,2015,Clackamas County,Oregon
0500000US41017,4.7,2015,Deschutes County,Oregon
0500000US41019,9.1,2015,Douglas County,Oregon
0500000US41029,7.4,2015,Jackson County,Oregon
0500000US41033,10.4,2015,Josephine County,Oregon
0500000US41035,8.5,2015,Klamath County,Oregon
0500000US41039,7.3,2015,Lane County,Oregon
0500000US41043,9.6,2015,Linn County,Oregon
0500000US41047,6.1,2015,Marion County,Oregon
0500000US41051,6.2,2015,Multnomah County,Oregon
0500000US41053,5.8,2015,Polk County,Oregon
0500000US41059,6.9,2015,Umatilla County,Oregon
0500000US41067,5.5,2015,Washington County,Oregon
0500000US41071,5.1,2015,Yamhill County,Oregon
0500000US42001,3.1,2015,Adams County,Pennsylvania
0500000US42003,5.2,2015,Allegheny County,Pennsylvania
0500000US42005,8.7,2015,Armstrong County,Pennsylvania
0500000US42007,5.8,2015,Beaver County,Pennsylvania
0500000US42011,6.8,2015,Berks County,Pennsylvania
0500000US42013,4.6,2015,Blair County,Pennsylvania
0500000US42017,4.8,2015,Bucks County,Pennsylvania
0500000US42019,3.8,2015,Butler County,Pennsylvania
0500000US42021,6.2,2015,Cambria County,Pennsylvania
0500000US42025,6.9,2015,Carbon County,Pennsylvania
0500000US42027,5.0,2015,Centre County,Pennsylvania
0500000US42029,3.7,2015,Chester County,Pennsylvania
0500000US42033,7.5,2015,Clearfield County,Pennsylvania
0500000US42037,5.9,2015,Columbia County,Pennsylvania
0500000US42039,4.4,2015,Crawford County,Pennsylvania
0500000US42041,4.2,2015,Cumberland County,Pennsylvania
0500000US42043,5.2,2015,Dauphin County,Pennsylvania
0500000US42045,5.5,2015,Delaware County,Pennsylvania
0500000US42049,6.3,2015,Erie County,Pennsylvania
0500000US42051,7.2,2015,Fayette County,Pennsylvania
0500000US42055,6.4,2015,Franklin County,Pennsylvania
0500000US42063,5.6,2015,Indiana County,Pennsylvania
0500000US42069,5.8,2015,Lackawanna County,Pennsylvania
0500000US42071,4.5,2015,Lancaster County,Pennsylvania
0500000US42073,6.5,2015,Lawrence County,Pennsylvania
0500000US42075,3.7,2015,Lebanon County,Pennsylvania
0500000US42077,5.1,2015,Lehigh County,Pennsylvania
0500000US42079,7.1,2015,Luzerne County,Pennsylvania
0500000US42081,4.7,2015,Lycoming County,Pennsylvania
0500000US42085,4.8,2015,Mercer County,Pennsylvania
0500000US42089,7.8,2015,Monroe County,Pennsylvania
0500000US42091,5.2,2015,Montgomery County,Pennsylvania
0500000US42095,4.9,2015,Northampton County,Pennsylvania
0500000US42097,4.1,2015,Northumberland County,Pennsylvania
0500000US42101,10.2,2015,Philadelphia County,Pennsylvania
0500000US42107,7.4,2015,Schuylkill County,Pennsylvania
0500000US42111,5.7,2015,Somerset County,Pennsylvania
0500000US42125,5.9,2015,Washington County,Pennsylvania
0500000US42129,4.2,2015,Westmoreland County,Pennsylvania
0500000US42133,4.6,2015,York County,Pennsylvania
0500000US44003,6.0,2015,Kent County,Rhode Island
0500000US44005,2.9,2015,Newport County,Rhode Island
0500000US44007,6.0,2015,Providence County,Rhode Island
0500000US44009,6.3,2015,Washington County,Rhode Island
0500000US45003,10.5,2015,Aiken County,South Carolina
0500000US45007,5.7,2015,Anderson County,South Carolina
0500000US45013,8.6,2015,Beaufort County,South Carolina
0500000US45015,6.5,2015,Berkeley County,South Carolina
0500000US45019,4.5,2015,Charleston County,South Carolina
0500000US45031,13.3,2015,Darlington County,South Carolina
0500000US45035,4.2,2015,Dorchester County,South Carolina
0500000US45041,8.0,2015,Florence County,South Carolina
0500000US45045,5.7,2015,Greenville County,South Carolina
0500000US45047,8.3,2015,Greenwood County,South Carolina
0500000US45051,6.4,2015,Horry County,South Carolina
0500000US45057,8.8,2015,Lancaster County,South Carolina
0500000US45059,9.1,2015,Laurens County,South Carolina
0500000US45063,5.5,2015,Lexington County,South Carolina
0500000US45073,6.7,2015,Oconee County,South Carolina
0500000US45075,10.8,2015,Orangeburg County,South Carolina
0500000US45077,4.5,2015,Pickens County,South Carolina
0500000US45079,7.4,2015,Richland County,South Carolina
0500000US45083,6.2,2015,Spartanburg County,South Carolina
0500000US45085,8.8,2015,Sumter County,South Carolina
0500000US45091,5.7,2015,York County,South Carolina
0500000US46099,3.4,2015,Minnehaha County,South Dakota
0500000US46103,3.5,2015,Pennington County,South Dakota
0500000US47001,5.0,2015,Anderson County,Tennessee
0500000US47009,5.3,2015,Blount County,Tennessee
0500000US47011,7.6,2015,Bradley County,Tennessee
0500000US47037,4.1,2015,Davidson County,Tennessee
0500000US47059,5.9,2015,Greene County,Tennessee
0500000US47065,6.3,2015,Hamilton County,Tennessee
0500000US47093,4.8,2015,Knox County,Tennessee
0500000US47113,3.7,2015,Madison County,Tennessee
0500000US47119,4.6,2015,Maury County,Tennessee
0500000US47125,7.5,2015,Montgomery County,Tennessee
0500000US47141,3.0,2015,Putnam County,Tennessee
0500000US47147,6.1,2015,Robertson County,Tennessee
0500000US47149,4.1,2015,Rutherford County,Tennessee
0500000US47155,3.7,2015,Sevier County,Tennessee
0500000US47157,7.9,2015,Shelby County,Tennessee
0500000US47163,5.0,2015,Sullivan County,Tennessee
0500000US47165,3.8,2015,Sumner County,Tennessee
0500000US47179,5.5,2015,Washington County,Tennessee
0500000US47187,3.5,2015,Williamson County,Tennessee
0500000US47189,6.5,2015,Wilson County,Tennessee
0500000US48005,11.0,2015,Angelina County,Texas
0500000US48021,6.6,2015,Bastrop County,Texas
0500000US48027,8.3,2015,Bell County,Texas
0500000US48029,5.4,2015,Bexar County,Texas
0500000US48037,8.7,2015,Bowie County,Texas
0500000US48039,5.4,2015,Brazoria County,Texas
0500000US48041,3.2,2015,Brazos County,Texas
0500000US48061,7.4,2015,Cameron County,Texas
0500000US48085,3.4,2015,Collin County,Texas
0500000US48091,3.1,2015,Comal County,Texas
0500000US48099,8.0,2015,Coryell County,Texas
0500000US48113,4.9,2015,Dallas County,Texas
0500000US48121,4.0,2015,Denton County,Texas
0500000US48135,4.2,2015,Ector County,Texas
0500000US48139,3.7,2015,Ellis County,Texas
0500000US48141,6.3,2015,El Paso County,Texas
0500000US48157,3.9,2015,Fort Bend County,Texas
0500000US48167,7.3,2015,Galveston County,Texas
0500000US48181,5.5,2015,Grayson County,Texas
0500000US48183,5.0,2015,Gregg County,Texas
0500000US48187,2.4,2015,Guadalupe County,Texas
0500000US48201,5.2,2015,Harris County,Texas
0500000US48203,6.7,2015,Harrison County,Texas
0500000US48209,3.2,2015,Hays County,Texas
0500000US48213,3.8,2015,Henderson County,Texas
0500000US48215,7.9,2015,Hidalgo County,Texas
0500000US48231,7.1,2015,Hunt County,Texas
0500000US48245,5.1,2015,Jefferson County,Texas
0500000US48251,3.6,2015,Johnson County,Texas
0500000US48257,8.0,2015,Kaufman County,Texas
0500000US48291,9.8,2015,Liberty County,Texas
0500000US48303,3.8,2015,Lubbock County,Texas
0500000US48309,4.9,2015,McLennan County,Texas
0500000US48329,3.7,2015,Midland County,Texas
0500000US48339,5.2,2015,Montgomery County,Texas
0500000US48347,8.4,2015,Nacogdoches County,Texas
0500000US48355,5.3,2015,Nueces County,Texas
0500000US48361,8.0,2015,Orange County,Texas
0500000US48367,5.0,2015,Parker County,Texas
0500000US48375,3.7,2015,Potter County,Texas
0500000US48381,2.3,2015,Randall County,Texas
0500000US48397,5.3,2015,Rockwall County,Texas
0500000US48409,4.9,2015,San Patricio County,Texas
0500000US48423,4.5,2015,Smith County,Texas
0500000US48439,4.6,2015,Tarrant County,Texas
0500000US48441,2.7,2015,Taylor County,Texas
0500000US48451,2.7,2015,Tom Green County,Texas
0500000US48453,3.8,2015,Travis County,Texas
0500000US48469,7.8,2015,Victoria County,Texas
0500000US48471,N,2015,Walker County,Texas
0500000US48479,4.7,2015,Webb County,Texas
0500000US48485,4.1,2015,Wichita County,Texas
0500000US48491,4.3,2015,Williamson County,Texas
0500000US49005,2.1,2015,Cache County,Utah
0500000US49011,2.8,2015,Davis County,Utah
